WigleWifi-1.4,appRelease=2.25,model=Lenovo PB2-690Y,release=6.0.1,device=PB2PRO,display=PB2-690Y_S200032_161214,board=msm8952,brand=Lenovo
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
10:fe:ed:62:9e:1a,Crestron_23,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:39:38,4,-76,32.16218382,34.80827487,19,4,WIFI
f2:9f:c2:f1:c8:5f,GDLWIFI,[WPA2-PSK-CCMP][ESS],2017-10-27 16:39:38,1,-81,32.16218382,34.80827487,19,4,WIFI
f0:9f:c2:f1:c8:5f,GD,[WPA2-PSK-CCMP][ESS],2017-10-27 16:39:38,1,-81,32.16218382,34.80827487,19,4,WIFI
94:b4:0f:d1:60:04,,[WPA2-EAP-CCMP][ESS],2017-10-27 16:39:38,11,-81,32.16218382,34.80827487,19,4,WIFI
94:b4:0f:d1:60:03,,[WPA2-EAP-CCMP][ESS],2017-10-27 16:39:38,11,-83,32.16218382,34.80827487,19,4,WIFI
84:d4:7e:ef:03:a0,MGC,[WPA2-EAP-CCMP][ESS],2017-10-27 16:39:38,11,-84,32.16218382,34.80827487,19,4,WIFI
08:5b:0e:f4:76:85,EMS-Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:39:38,11,-85,32.16218382,34.80827487,19,4,WIFI
94:b4:0f:d1:60:01,,[WPA2-EAP-CCMP][ESS],2017-10-27 16:39:38,11,-86,32.16218382,34.80827487,19,4,WIFI
1a:5b:0e:e7:ee:99,Zerto Guests,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:39:38,1,-90,32.16218382,34.80827487,19,4,WIFI
84:d4:7e:ef:03:a1,MentorGuest,[ESS],2017-10-27 16:39:38,11,-82,32.16218382,34.80827487,19,4,WIFI
48:ee:0c:3e:8c:e0,Bezeq_WiFi,[ESS],2017-10-27 16:39:38,9,-93,32.16218382,34.80827487,19,4,WIFI
10:fe:ed:62:9e:5c,RTI 15,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:39:41,5,-76,32.16203317,34.80861643,17,4,WIFI
e4:6f:13:6f:c8:8a,Natam_sharon,[WPA2-PSK-CCMP][ESS],2017-10-27 16:39:41,9,-84,32.16203317,34.80861643,17,4,WIFI
80:26:89:0d:5a:2c,VITEC-IL,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-10-27 16:39:41,9,-80,32.16203317,34.80861643,17,4,WIFI
80:1f:02:51:34:d2,Bello1,[WPA-PSK-TKIP][ESS],2017-10-27 16:39:41,6,-83,32.16203317,34.80861643,17,4,WIFI
3c:1e:04:07:95:7b,lapidot_2.4GHz_1,[WEP][ESS],2017-10-27 16:39:41,1,-87,32.16203317,34.80861643,17,4,WIFI
c4:04:15:4e:19:87,atid_5,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:39:41,60,-84,32.16203317,34.80861643,17,4,WIFI
98:de:d0:d0:af:8c,TP-LINK_AP_AF8C,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:39:41,6,-88,32.16203317,34.80861643,17,4,WIFI
c4:04:15:4e:19:86,atid_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:39:41,1,-85,32.16203317,34.80861643,17,4,WIFI
90:6c:ac:8f:fd:82,Tamar-Office,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:39:41,1,-87,32.16203317,34.80861643,17,4,WIFI
3c:1e:04:07:95:7c,lapidot_5GHz_1,[WEP][ESS],2017-10-27 16:39:41,48,-91,32.16203317,34.80861643,17,4,WIFI
fa:da:0c:7e:1b:4a,HP-Setup>4a-M277 LaserJet,[ESS],2017-10-27 16:39:41,6,-92,32.16203317,34.80861643,17,4,WIFI
10:be:f5:3a:ec:76,Carmel MR,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:39:41,9,-90,32.16203317,34.80861643,17,4,WIFI
f0:9f:c2:f2:c8:5f,GD,[WPA2-PSK-CCMP][ESS],2017-10-27 16:39:41,36,-86,32.16203317,34.80861643,17,4,WIFI
c4:6e:1f:54:4f:75,A.M.P_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:39:41,1,-83,32.16203317,34.80861643,17,4,WIFI
1a:5b:0e:66:b4:43,Zerto Guests,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:39:41,6,-82,32.16203317,34.80861643,17,4,WIFI
08:5b:0e:66:b4:43,Zerto,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:39:41,6,-83,32.16203317,34.80861643,17,4,WIFI
08:5b:0e:e8:56:cd,Zerto,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:39:41,11,-85,32.16203317,34.80861643,17,4,WIFI
1a:5b:0e:e8:56:cd,Zerto Guests,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:39:41,11,-85,32.16203317,34.80861643,17,4,WIFI
30:e1:71:d7:11:ca,DIRECT-C9-HP OfficeJet Pro 8710,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:39:41,4,-89,32.16203317,34.80861643,17,4,WIFI
1a:5b:0e:69:de:7f,Livemetric,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:39:41,1,-91,32.16203317,34.80861643,17,4,WIFI
88:dc:96:17:c0:9e,,[ESS],2017-10-27 16:39:41,6,-70,32.16203317,34.80861643,17,4,WIFI
58:6d:8f:dc:f5:9f,interwifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:39:44,6,-86,32.1618688,34.80894547,15,5,WIFI
6c:b0:ce:ac:ee:01,Adxperience3_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:39:44,1,-91,32.1618688,34.80894547,15,5,WIFI
00:1d:aa:83:d3:8c,Asraf,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:39:44,6,-88,32.1618688,34.80894547,15,5,WIFI
c0:ac:54:f6:59:0d,Piohot,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:39:44,6,-89,32.1618688,34.80894547,15,5,WIFI
9c:97:26:7d:d5:22,TNCAPE5A34D,[WPS][ESS],2017-10-27 16:39:44,1,-84,32.1618688,34.80894547,15,5,WIFI
94:b4:0f:d1:60:12,,[WPA2-EAP-CCMP][ESS],2017-10-27 16:39:44,48,-75,32.1618688,34.80894547,15,5,WIFI
94:b4:0f:d1:60:14,,[WPA2-EAP-CCMP][ESS],2017-10-27 16:39:44,48,-75,32.1618688,34.80894547,15,5,WIFI
94:b4:0f:d1:60:13,,[WPA2-EAP-CCMP][ESS],2017-10-27 16:39:44,48,-75,32.1618688,34.80894547,15,5,WIFI
94:b4:0f:d1:60:11,,[WPA2-EAP-CCMP][ESS],2017-10-27 16:39:44,48,-75,32.1618688,34.80894547,15,5,WIFI
94:f6:65:2f:df:0c,,[WPA2-PSK-CCMP][ESS],2017-10-27 16:39:44,36,-86,32.1618688,34.80894547,15,5,WIFI
94:f6:65:af:df:0c,,[WPA2-EAP-CCMP][ESS],2017-10-27 16:39:44,36,-87,32.1618688,34.80894547,15,5,WIFI
06:18:d6:a9:2a:84,elastifile,[WPA2-PSK-CCMP][ESS],2017-10-27 16:39:44,1,-86,32.1618688,34.80894547,15,5,WIFI
