WigleWifi-1.4,appRelease=2.26,model=GT-I9301I,release=4.4.2,device=s3ve3g,display=KOT49H.I9301IXXSAQA1,board=MSM8226,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
f0:b0:52:f0:33:08,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:27,2,-83,32.07805327,34.84413132,47,19,WIFI
f0:b0:52:30:33:08,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:27,2,-85,32.07805327,34.84413132,47,19,WIFI
f0:b0:52:2e:2d:98,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:27,8,-87,32.07805327,34.84413132,47,19,WIFI
42507_10192_1251821,HOT mobile,UNKNOWN;il,2017-11-09 21:17:27,0,-69,32.07805327,34.84413132,47,19,GSM
34:0b:01:19:21:f6,router-wifi-21F6,[ESS],1970-01-01 02:00:00,7,-80,32.1659467300001,34.8622713599999,0,549.759643554688,WIFI
08:97:58:33:82:ac,wifi in car-0523,[WPA-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,4,-87,32.1659467300001,34.8622713599999,0,549.759643554688,WIFI
08:97:58:33:82:ac,wifi in car-0523,[WPA-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,4,-87,32.1610637600001,34.8612635799999,0,549.759643554688,WIFI
08:97:58:33:82:ac,wifi in car-0523,[WPA-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,4,-87,32.1561807900001,34.8602557999999,0,549.759643554688,WIFI
08:97:58:33:82:ac,wifi in car-0523,[WPA-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,4,-87,32.1512978200001,34.8592480199999,0,549.759643554688,WIFI
58:70:c6:f3:a2:1f,YICarCam_f3a21f,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,5,-83,32.13176594,34.8552168999999,0,549.759643554688,WIFI
58:70:c6:f3:a2:1f,YICarCam_f3a21f,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,5,-83,32.12688297,34.85420912,0,549.759643554688,WIFI
58:70:c6:f3:a2:1f,YICarCam_f3a21f,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,5,-83,32.122,34.85320134,0,549.759643554688,WIFI
58:70:c6:f3:a2:1f,YICarCam_f3a21f,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,5,-83,32.11711703,34.85219356,0,549.759643554688,WIFI
b0:89:00:d8:68:40,Top-Netergi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,7,-85,32.11711703,34.85219356,0,549.759643554688,WIFI
00:24:6c:69:ba:c0,Aroma B-Zone,[ESS],1970-01-01 02:00:00,1,-80,32.11711703,34.85219356,0,549.759643554688,WIFI
58:70:c6:f3:a2:1f,YICarCam_f3a21f,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,5,-83,32.11223406,34.85118578,0,549.759643554688,WIFI
b0:89:00:d8:68:40,Top-Netergi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,7,-85,32.11223406,34.85118578,0,549.759643554688,WIFI
00:24:6c:69:ba:c0,Aroma B-Zone,[ESS],1970-01-01 02:00:00,1,-80,32.11223406,34.85118578,0,549.759643554688,WIFI
b0:89:00:d8:68:40,Top-Netergi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,7,-85,32.10735109,34.850178,0,549.759643554688,WIFI
00:24:6c:69:ba:c0,Aroma B-Zone,[ESS],1970-01-01 02:00:00,1,-80,32.10735109,34.850178,0,549.759643554688,WIFI
b0:89:00:d8:68:40,Top-Netergi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,7,-85,32.10246812,34.84917022,0,549.759643554688,WIFI
00:24:6c:69:ba:c0,Aroma B-Zone,[ESS],1970-01-01 02:00:00,1,-80,32.10246812,34.84917022,0,549.759643554688,WIFI
b0:5a:da:f4:2a:18,DIRECT-16-HP DeskJet 4670 series,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-77,32.0910745233333,34.8468187333333,0,549.759643554688,WIFI
74:67:f7:7a:a5:c0,,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],1970-01-01 02:00:00,6,-80,32.0910745233333,34.8468187333333,0,549.759643554688,WIFI
f0:b0:52:f0:93:48,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,9,-81,32.0910745233333,34.8468187333333,0,549.759643554688,WIFI
f0:b0:52:30:93:48,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,9,-82,32.0910745233333,34.8468187333333,0,549.759643554688,WIFI
f0:b0:52:b0:93:48,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,9,-82,32.0910745233333,34.8468187333333,0,549.759643554688,WIFI
f0:b0:52:70:93:48,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,9,-82,32.0910745233333,34.8468187333333,0,549.759643554688,WIFI
80:1f:02:66:62:ac,david09,[WPA-PSK-TKIP][WPS][ESS],1970-01-01 02:00:00,11,-85,32.0910745233333,34.8468187333333,0,549.759643554688,WIFI
00:90:8f:89:57:ba,Orrelle,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,6,-86,32.0910745233333,34.8468187333333,0,549.759643554688,WIFI
00:21:29:b5:d5:77,linksys,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 02:00:00,11,-86,32.0910745233333,34.8468187333333,0,549.759643554688,WIFI
b0:89:00:d8:7f:a1,Partner-4G-7FA1,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,10,-88,32.0910745233333,34.8468187333333,0,549.759643554688,WIFI
c8:be:19:09:01:e1,notworking,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,6,-89,32.0910745233333,34.8468187333333,0,549.759643554688,WIFI
00:1f:1f:b6:58:88,default,[ESS],1970-01-01 02:00:00,11,-88,32.0910745233333,34.8468187333333,0,549.759643554688,WIFI
b0:5a:da:f4:2a:18,DIRECT-16-HP DeskJet 4670 series,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-77,32.08781921,34.84614688,0,549.759643554688,WIFI
74:67:f7:7a:a5:c0,,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],1970-01-01 02:00:00,6,-80,32.08781921,34.84614688,0,549.759643554688,WIFI
f0:b0:52:f0:93:48,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,9,-81,32.08781921,34.84614688,0,549.759643554688,WIFI
f0:b0:52:30:93:48,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,9,-82,32.08781921,34.84614688,0,549.759643554688,WIFI
f0:b0:52:b0:93:48,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,9,-82,32.08781921,34.84614688,0,549.759643554688,WIFI
f0:b0:52:70:93:48,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,9,-79,32.08781921,34.84614688,0,549.759643554688,WIFI
80:1f:02:66:62:ac,david09,[WPA-PSK-TKIP][WPS][ESS],1970-01-01 02:00:00,11,-83,32.08781921,34.84614688,0,549.759643554688,WIFI
00:90:8f:89:57:ba,Orrelle,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,6,-86,32.08781921,34.84614688,0,549.759643554688,WIFI
00:21:29:b5:d5:77,linksys,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 02:00:00,11,-86,32.08781921,34.84614688,0,549.759643554688,WIFI
b0:89:00:d8:7f:a1,Partner-4G-7FA1,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,10,-88,32.08781921,34.84614688,0,549.759643554688,WIFI
c8:be:19:09:01:e1,notworking,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,6,-89,32.08781921,34.84614688,0,549.759643554688,WIFI
00:1f:1f:b6:58:88,default,[ESS],1970-01-01 02:00:00,11,-88,32.08781921,34.84614688,0,549.759643554688,WIFI
e0:10:7f:45:fd:4c,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,56,-74,32.08781921,34.84614688,0,549.759643554688,WIFI
e0:10:7f:05:fd:4c,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,56,-74,32.08781921,34.84614688,0,549.759643554688,WIFI
e0:10:7f:85:fd:4c,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,56,-75,32.08781921,34.84614688,0,549.759643554688,WIFI
e0:10:7f:c5:fd:4c,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,56,-75,32.08781921,34.84614688,0,549.759643554688,WIFI
ec:8c:a2:b6:19:8c,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,58,-80,32.08781921,34.84614688,0,549.759643554688,WIFI
ec:8c:a2:76:19:88,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,7,-77,32.08781921,34.84614688,0,549.759643554688,WIFI
e0:10:7f:05:fd:48,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-78,32.08781921,34.84614688,0,549.759643554688,WIFI
ec:8c:a2:36:19:88,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,7,-78,32.08781921,34.84614688,0,549.759643554688,WIFI
e0:10:7f:45:fd:48,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-78,32.08781921,34.84614688,0,549.759643554688,WIFI
e0:10:7f:85:fd:48,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-78,32.08781921,34.84614688,0,549.759643554688,WIFI
e0:10:7f:c5:fd:48,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-78,32.08781921,34.84614688,0,549.759643554688,WIFI
ec:8c:a2:f6:19:88,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,7,-78,32.08781921,34.84614688,0,549.759643554688,WIFI
ec:8c:a2:b6:19:88,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,7,-78,32.08781921,34.84614688,0,549.759643554688,WIFI
f0:b0:52:af:72:c8,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-84,32.08781921,34.84614688,0,549.759643554688,WIFI
f0:b0:52:2f:72:c8,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-84,32.08781921,34.84614688,0,549.759643554688,WIFI
ec:9a:74:97:ca:ee,HP-Print-EE-Officejet Pro 8600,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-86,32.08781921,34.84614688,0,549.759643554688,WIFI
f0:b0:52:6f:72:c8,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-86,32.08781921,34.84614688,0,549.759643554688,WIFI
74:67:f7:7a:a5:c0,,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],1970-01-01 02:00:00,6,-80,32.08293624,34.8451391,0,549.759643554688,WIFI
f0:b0:52:f0:93:48,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,9,-82,32.08293624,34.8451391,0,549.759643554688,WIFI
f0:b0:52:30:93:48,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,9,-83,32.08293624,34.8451391,0,549.759643554688,WIFI
f0:b0:52:b0:93:48,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,9,-82,32.08293624,34.8451391,0,549.759643554688,WIFI
f0:b0:52:70:93:48,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,9,-81,32.08293624,34.8451391,0,549.759643554688,WIFI
80:1f:02:66:62:ac,david09,[WPA-PSK-TKIP][WPS][ESS],1970-01-01 02:00:00,11,-82,32.08293624,34.8451391,0,549.759643554688,WIFI
00:90:8f:89:57:ba,Orrelle,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,6,-86,32.08293624,34.8451391,0,549.759643554688,WIFI
00:21:29:b5:d5:77,linksys,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 02:00:00,11,-86,32.08293624,34.8451391,0,549.759643554688,WIFI
b0:89:00:d8:7f:a1,Partner-4G-7FA1,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,10,-89,32.08293624,34.8451391,0,549.759643554688,WIFI
c8:be:19:09:01:e1,notworking,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,6,-89,32.08293624,34.8451391,0,549.759643554688,WIFI
00:1f:1f:b6:58:88,default,[ESS],1970-01-01 02:00:00,11,-88,32.08293624,34.8451391,0,549.759643554688,WIFI
e0:10:7f:45:fd:4c,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,56,-74,32.08293624,34.8451391,0,549.759643554688,WIFI
e0:10:7f:05:fd:4c,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,56,-74,32.08293624,34.8451391,0,549.759643554688,WIFI
e0:10:7f:85:fd:4c,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,56,-75,32.08293624,34.8451391,0,549.759643554688,WIFI
e0:10:7f:c5:fd:4c,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,56,-75,32.08293624,34.8451391,0,549.759643554688,WIFI
ec:8c:a2:b6:19:8c,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,58,-80,32.08293624,34.8451391,0,549.759643554688,WIFI
ec:8c:a2:76:19:88,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,7,-77,32.08293624,34.8451391,0,549.759643554688,WIFI
e0:10:7f:05:fd:48,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-78,32.08293624,34.8451391,0,549.759643554688,WIFI
ec:8c:a2:36:19:88,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,7,-78,32.08293624,34.8451391,0,549.759643554688,WIFI
e0:10:7f:45:fd:48,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-78,32.08293624,34.8451391,0,549.759643554688,WIFI
e0:10:7f:85:fd:48,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-78,32.08293624,34.8451391,0,549.759643554688,WIFI
e0:10:7f:c5:fd:48,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-78,32.08293624,34.8451391,0,549.759643554688,WIFI
ec:8c:a2:f6:19:88,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,7,-78,32.08293624,34.8451391,0,549.759643554688,WIFI
ec:8c:a2:b6:19:88,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,7,-78,32.08293624,34.8451391,0,549.759643554688,WIFI
f0:b0:52:af:72:c8,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-84,32.08293624,34.8451391,0,549.759643554688,WIFI
f0:b0:52:2f:72:c8,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-84,32.08293624,34.8451391,0,549.759643554688,WIFI
ec:9a:74:97:ca:ee,HP-Print-EE-Officejet Pro 8600,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-86,32.08293624,34.8451391,0,549.759643554688,WIFI
f0:b0:52:6f:72:c8,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-86,32.08293624,34.8451391,0,549.759643554688,WIFI
d4:68:4d:8e:d0:9c,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,60,-56,32.08293624,34.8451391,0,549.759643554688,WIFI
d4:68:4d:ce:d0:9c,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,60,-56,32.08293624,34.8451391,0,549.759643554688,WIFI
d4:68:4d:0e:d0:9c,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,60,-56,32.08293624,34.8451391,0,549.759643554688,WIFI
d4:68:4d:0e:d0:9d,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,60,-56,32.08293624,34.8451391,0,549.759643554688,WIFI
d4:68:4d:4e:d0:9c,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,60,-56,32.08293624,34.8451391,0,549.759643554688,WIFI
e0:10:7f:c9:22:2c,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,40,-82,32.08293624,34.8451391,0,549.759643554688,WIFI
d4:68:4d:0e:d0:99,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,4,-78,32.08293624,34.8451391,0,549.759643554688,WIFI
d4:68:4d:8e:d0:98,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,4,-78,32.08293624,34.8451391,0,549.759643554688,WIFI
d4:68:4d:0e:d0:98,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,4,-79,32.08293624,34.8451391,0,549.759643554688,WIFI
d4:68:4d:ce:d0:98,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,4,-79,32.08293624,34.8451391,0,549.759643554688,WIFI
d4:68:4d:4e:d0:98,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,4,-80,32.08293624,34.8451391,0,549.759643554688,WIFI
e0:10:7f:c9:22:28,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,6,-81,32.08293624,34.8451391,0,549.759643554688,WIFI
e0:10:7f:49:22:28,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,6,-82,32.08293624,34.8451391,0,549.759643554688,WIFI
e0:10:7f:89:22:28,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,6,-82,32.08293624,34.8451391,0,549.759643554688,WIFI
e0:10:7f:09:22:28,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,6,-84,32.08293624,34.8451391,0,549.759643554688,WIFI
14:ae:db:58:41:3d,Paziv,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,6,-88,32.08293624,34.8451391,0,549.759643554688,WIFI
14:ae:db:5a:18:c5,bichler,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,6,-89,32.08293624,34.8451391,0,549.759643554688,WIFI
bc:30:7e:16:54:48,Amitech,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 02:00:00,11,-90,32.08293624,34.8451391,0,549.759643554688,WIFI
74:67:f7:7a:a5:c0,,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-09 21:17:30,6,-77,32.07755017,34.84404543,46,19,WIFI
f0:b0:52:f0:93:48,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,9,-82,32.07755017,34.84404543,46,19,WIFI
f0:b0:52:30:93:48,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,9,-83,32.07755017,34.84404543,46,19,WIFI
f0:b0:52:b0:93:48,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,9,-79,32.07755017,34.84404543,46,19,WIFI
f0:b0:52:70:93:48,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,9,-81,32.07755017,34.84404543,46,19,WIFI
80:1f:02:66:62:ac,david09,[WPA-PSK-TKIP][WPS][ESS],2017-11-09 21:17:30,11,-82,32.07755017,34.84404543,46,19,WIFI
00:90:8f:89:57:ba,Orrelle,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,6,-86,32.07755017,34.84404543,46,19,WIFI
00:21:29:b5:d5:77,linksys,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:17:30,11,-86,32.07755017,34.84404543,46,19,WIFI
b0:89:00:d8:7f:a1,Partner-4G-7FA1,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,10,-89,32.07755017,34.84404543,46,19,WIFI
c8:be:19:09:01:e1,notworking,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,6,-89,32.07755017,34.84404543,46,19,WIFI
00:1f:1f:b6:58:88,default,[ESS],2017-11-09 21:17:30,11,-88,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:45:fd:4c,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,56,-74,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:05:fd:4c,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,56,-74,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:85:fd:4c,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,56,-75,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:c5:fd:4c,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,56,-75,32.07755017,34.84404543,46,19,WIFI
ec:8c:a2:b6:19:8c,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,58,-80,32.07755017,34.84404543,46,19,WIFI
ec:8c:a2:76:19:88,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,7,-77,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:05:fd:48,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,1,-78,32.07755017,34.84404543,46,19,WIFI
ec:8c:a2:36:19:88,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,7,-78,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:45:fd:48,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,1,-78,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:85:fd:48,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,1,-78,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:c5:fd:48,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,1,-78,32.07755017,34.84404543,46,19,WIFI
ec:8c:a2:f6:19:88,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,7,-78,32.07755017,34.84404543,46,19,WIFI
ec:8c:a2:b6:19:88,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,7,-78,32.07755017,34.84404543,46,19,WIFI
f0:b0:52:af:72:c8,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,1,-84,32.07755017,34.84404543,46,19,WIFI
f0:b0:52:2f:72:c8,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,1,-84,32.07755017,34.84404543,46,19,WIFI
ec:9a:74:97:ca:ee,HP-Print-EE-Officejet Pro 8600,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,11,-86,32.07755017,34.84404543,46,19,WIFI
f0:b0:52:6f:72:c8,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,1,-86,32.07755017,34.84404543,46,19,WIFI
d4:68:4d:8e:d0:9c,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,60,-74,32.07755017,34.84404543,46,19,WIFI
d4:68:4d:ce:d0:9c,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,60,-80,32.07755017,34.84404543,46,19,WIFI
d4:68:4d:0e:d0:9c,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,60,-56,32.07755017,34.84404543,46,19,WIFI
d4:68:4d:0e:d0:9d,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,60,-80,32.07755017,34.84404543,46,19,WIFI
d4:68:4d:4e:d0:9c,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,60,-73,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:c9:22:2c,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,40,-82,32.07755017,34.84404543,46,19,WIFI
d4:68:4d:0e:d0:99,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,4,-77,32.07755017,34.84404543,46,19,WIFI
d4:68:4d:8e:d0:98,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,4,-77,32.07755017,34.84404543,46,19,WIFI
d4:68:4d:0e:d0:98,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,4,-76,32.07755017,34.84404543,46,19,WIFI
d4:68:4d:ce:d0:98,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,4,-76,32.07755017,34.84404543,46,19,WIFI
d4:68:4d:4e:d0:98,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,4,-76,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:c9:22:28,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,6,-83,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:49:22:28,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,6,-82,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:89:22:28,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,6,-83,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:09:22:28,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,6,-84,32.07755017,34.84404543,46,19,WIFI
14:ae:db:58:41:3d,Paziv,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,6,-88,32.07755017,34.84404543,46,19,WIFI
14:ae:db:5a:18:c5,bichler,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,6,-88,32.07755017,34.84404543,46,19,WIFI
bc:30:7e:16:54:48,Amitech,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 21:17:30,11,-90,32.07755017,34.84404543,46,19,WIFI
f0:b0:52:ae:2d:9c,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,48,-61,32.07755017,34.84404543,46,19,WIFI
f0:b0:52:2e:2d:9c,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,48,-61,32.07755017,34.84404543,46,19,WIFI
f0:b0:52:6e:2d:9c,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,48,-61,32.07755017,34.84404543,46,19,WIFI
f0:b0:52:ee:2d:9c,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,48,-62,32.07755017,34.84404543,46,19,WIFI
74:67:f7:85:8c:d0,,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-09 21:17:30,6,-60,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:86:07:4c,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,58,-73,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:46:07:4c,cbcwifi-guest,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,58,-73,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:c6:07:4c,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,58,-74,32.07755017,34.84404543,46,19,WIFI
e0:10:7f:06:07:4c,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,58,-74,32.07755017,34.84404543,46,19,WIFI
ec:8c:a2:c9:93:9c,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,56,-75,32.07755017,34.84404543,46,19,WIFI
ec:8c:a2:09:93:9c,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,56,-75,32.07755017,34.84404543,46,19,WIFI
ec:8c:a2:09:93:9d,,[WPA2-PSK-CCMP][ESS],2017-11-09 21:17:30,56,-76,32.07755017,34.84404543,46,19,WIFI
