WigleWifi-1.4,appRelease=2.26,model=LG-D855,release=5.0,device=g3,display=LRX21R.A1440231662,board=MSM8974,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
ec:8c:a2:08:90:c8,Ariel_University,[ESS],2017-12-17 21:08:22,11,-91,32.10413686,35.20792866,673,4,WIFI
ec:8c:a2:08:7b:8c,Ariel_University,[ESS],2017-12-17 21:08:24,40,-83,32.10411683,35.20793328,673,4,WIFI
a0:4f:d4:44:cb:d1,Omer123,[WPA2-PSK-CCMP][ESS],2017-12-17 21:08:26,1,-86,32.10409874,35.2079437,673,4,WIFI
ec:8c:a2:08:90:cc,Ariel_University,[ESS],2017-12-17 21:08:26,52,-93,32.10409874,35.2079437,673,4,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],2017-12-17 21:08:26,36,-93,32.10409874,35.2079437,673,4,WIFI
1c:b9:c4:15:fd:48,Ariel_University,[ESS],2017-12-17 21:08:42,1,-87,32.10408666,35.20806256,674,4,WIFI
1c:b9:c4:16:05:3c,Ariel_University,[ESS],2017-12-17 21:08:45,52,-94,32.10407613,35.20808282,674,3,WIFI
1c:b9:c4:15:23:58,Ariel_University,[ESS],2017-12-17 21:09:09,6,-91,32.1040643,35.20821856,675,4,WIFI
00:1a:dd:f5:ea:e4,Afikim-WiFi,[ESS],2017-12-17 21:09:15,8,-93,32.1040621,35.20824287,676,5,WIFI
00:1a:dd:f5:ea:e4,Afikim-WiFi,[ESS],2017-12-17 21:09:20,8,-85,32.10404061,35.20832501,675,6,WIFI
1c:b9:c4:15:1c:b8,Ariel_University,[ESS],2017-12-17 21:09:20,1,-89,32.10404061,35.20832501,675,6,WIFI
1c:b9:c4:16:28:e8,Ariel_University,[ESS],2017-12-17 21:09:34,1,-81,32.10417718,35.20850241,675,3,WIFI
00:18:25:16:7b:30,Coolnet-Hotspot,[ESS],2017-12-17 21:09:37,4,-89,32.10421094,35.20853905,676,3,WIFI
00:1a:dd:f4:ef:04,PEPWAVE_9481,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:09:39,1,-83,32.10422755,35.20854803,678,3,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],2017-12-17 21:09:51,11,-92,32.10433499,35.20861916,680,3,WIFI
ec:8c:a2:26:d3:68,Ariel_University,[ESS],2017-12-17 21:09:58,11,-81,32.10440367,35.20870699,681,4,WIFI
1c:b9:c4:16:05:38,Ariel_University,[ESS],2017-12-17 21:10:00,11,-83,32.104423,35.20873332,682,3,WIFI
ec:8c:a2:26:d3:68,Ariel_University,[ESS],2017-12-17 21:10:02,11,-76,32.1044322,35.20874992,683,4,WIFI
a2:6c:ac:9f:fb:1f,Neuropplied,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:10:04,1,-87,32.10444774,35.2087748,683,4,WIFI
90:6c:ac:9f:fb:1f,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:10:04,1,-87,32.10444774,35.2087748,683,4,WIFI
f8:e9:03:12:ef:3b,ShapeDo,[WPA2-PSK-CCMP][ESS],2017-12-17 21:10:08,11,-90,32.10448397,35.20880373,682,3,WIFI
c2:6c:ac:9f:fb:1f,shapedo,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:10:13,1,-88,32.10449317,35.20881063,682,3,WIFI
a2:6c:ac:a0:3d:eb,giftwizard,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:10:13,3,-92,32.10449317,35.20881063,682,3,WIFI
42502_22811_5359532,Cellcom,HSPA;il,2017-12-17 21:11:18,0,-61,32.10449879,35.20883196,681,9,GSM
08:97:58:33:71:96,NIPPON_7736,[WPA-PSK-CCMP][WPS][ESS],2017-12-17 21:11:55,2,-84,32.10448249,35.20881206,681,9,WIFI
f8:e9:03:12:ef:3b,ShapeDo,[WPA2-PSK-CCMP][ESS],2017-12-17 21:12:21,11,-85,32.10455767,35.2088063,681,4,WIFI
00:1a:dd:f5:e8:44,Afikim-923,[ESS],2017-12-17 21:12:23,1,-88,32.10459497,35.20882128,681,4,WIFI
1c:b9:c4:15:44:58,Ariel_University,[ESS],2017-12-17 21:12:29,11,-81,32.10469939,35.2088955,684,4,WIFI
c2:6c:ac:9f:fb:1f,shapedo,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:12:30,1,-81,32.10471326,35.20891073,681,4,WIFI
90:6c:ac:9f:fb:1f,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:12:30,1,-81,32.10471326,35.20891073,681,4,WIFI
b2:6c:ac:9f:fb:1f,iagree,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:12:30,1,-81,32.10471326,35.20891073,681,4,WIFI
a2:6c:ac:9f:fb:1f,Neuropplied,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:12:30,1,-82,32.10471326,35.20891073,681,4,WIFI
1c:b9:c4:16:05:78,Ariel_University,[ESS],2017-12-17 21:12:30,6,-84,32.10471326,35.20891073,681,4,WIFI
00:11:6b:11:7d:c7,yosh,[ESS],2017-12-17 21:12:30,13,-85,32.10471326,35.20891073,681,4,WIFI
1c:b9:c4:15:23:58,Ariel_University,[ESS],2017-12-17 21:12:30,6,-86,32.10471326,35.20891073,681,4,WIFI
d0:bf:9c:db:31:30,HP-Print-30-Officejet 7610,[WPA2-PSK-CCMP][ESS],2017-12-17 21:12:31,1,-88,32.10472179,35.2089261,682,4,WIFI
00:11:6b:11:7e:0c,yosh,[ESS],2017-12-17 21:12:31,1,-89,32.10472179,35.2089261,682,4,WIFI
f0:b0:52:3e:ca:38,Ariel_University,[ESS],2017-12-17 21:12:31,6,-92,32.10472179,35.2089261,682,4,WIFI
f8:e9:03:12:ef:3b,ShapeDo,[WPA2-PSK-CCMP][ESS],2017-12-17 21:12:36,11,-80,32.10480405,35.2090794,682,3,WIFI
1c:b9:c4:16:05:3c,Ariel_University,[ESS],2017-12-17 21:12:37,52,-87,32.10482602,35.20911362,683,4,WIFI
90:6c:ac:a0:7b:4d,EVE,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:12:38,11,-88,32.10485378,35.20914526,682,4,WIFI
a2:6c:ac:a0:7b:4d,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:12:38,11,-88,32.10485378,35.20914526,682,4,WIFI
d0:bf:9c:db:31:30,HP-Print-30-Officejet 7610,[WPA2-PSK-CCMP][ESS],2017-12-17 21:12:39,1,-81,32.10487369,35.20918084,680,4,WIFI
c2:6c:ac:a0:7b:4d,outsense,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:12:41,11,-86,32.10489762,35.20926295,680,4,WIFI
42502_22811_5359530,Cellcom,HSPA;il,2017-12-17 21:12:44,0,-75,32.10496211,35.2093749,680,4,GSM
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-12-17 21:12:49,5,-92,32.10518114,35.20937062,677,4,WIFI
00:1a:dd:f4:ef:04,PEPWAVE_9481,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:12:51,1,-83,32.10526875,35.20928817,676,4,WIFI
b2:6c:ac:a0:3d:eb,sinusafe,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:12:52,3,-83,32.10529096,35.20926088,675,4,WIFI
90:6c:ac:a0:3d:eb,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:12:52,3,-86,32.10529096,35.20926088,675,4,WIFI
00:1a:dd:f5:ea:e4,Afikim-WiFi,[ESS],2017-12-17 21:12:52,8,-84,32.10529096,35.20926088,675,4,WIFI
a2:6c:ac:a0:3d:eb,giftwizard,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:12:53,3,-87,32.1053105,35.20923821,676,3,WIFI
42502_22811_5359530,Cellcom,HSPA;il,2017-12-17 21:12:58,0,-69,32.10532607,35.2092228,677,9,GSM
00:1a:dd:f5:ea:e4,Afikim-WiFi,[ESS],2017-12-17 21:13:00,8,-75,32.10534016,35.20918498,677,9,WIFI
b2:6c:ac:a0:7b:55,magneto,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:13:02,52,-88,32.10532117,35.20912559,677,9,WIFI
a2:6c:ac:a0:7b:55,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:13:02,52,-88,32.10532117,35.20912559,677,9,WIFI
90:6c:ac:a0:7b:55,EVE,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:13:02,52,-88,32.10532117,35.20912559,677,9,WIFI
c2:6c:ac:a0:7b:55,outsense,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:13:02,52,-89,32.10532117,35.20912559,677,9,WIFI
42502_22811_5359530,Cellcom,HSPA;il,2017-12-17 21:13:02,0,-59,32.10532117,35.20912559,677,9,GSM
b2:6c:ac:a0:7b:4d,magneto,[WPA2-PSK-CCMP-preauth][ESS],2017-12-17 21:13:05,11,-84,32.10525899,35.20899946,677,9,WIFI
42502_22811_5359530,Cellcom,HSPA;il,2017-12-17 21:13:07,0,-51,32.10519484,35.20890602,674,9,GSM
72:3a:cb:6a:8b:6c,rv220,[WPA2-PSK-CCMP][ESS],2017-12-17 21:13:21,6,-92,32.10480666,35.20832552,671,4,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],2017-12-17 21:13:44,11,-87,32.10470028,35.20800779,671,3,WIFI
00:1a:dd:f5:e3:25,Afikim_Wifi,[ESS],2017-12-17 21:13:54,13,-85,32.10466342,35.2078727,673,3,WIFI
00:1a:dd:f5:e3:25,Afikim_Wifi,[ESS],2017-12-17 21:13:58,13,-71,32.10451023,35.20783567,672,3,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-12-17 21:14:00,5,-88,32.10440765,35.20784311,673,3,WIFI
ec:8c:a2:08:7b:88,Ariel_University,[ESS],2017-12-17 21:14:04,1,-70,32.10420296,35.20784162,674,3,WIFI
ec:8c:a2:09:8c:38,Ariel_University,[ESS],2017-12-17 21:14:05,6,-86,32.10415405,35.20784023,673,3,WIFI
42502_22811_5359532,Cellcom,HSPA;il,2017-12-17 21:14:07,0,-57,32.10403439,35.20783184,674,3,GSM
1c:b9:c4:16:cd:68,Ariel_University,[ESS],2017-12-17 21:14:08,11,-87,32.10397891,35.20782844,674,3,WIFI
14:ae:db:57:60:c5,Nata,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:08,6,-93,32.10397891,35.20782844,674,3,WIFI
ec:8c:a2:09:0c:c8,Ariel_University,[ESS],2017-12-17 21:14:08,1,-90,32.10397891,35.20782844,674,3,WIFI
ec:8c:a2:08:7b:88,Ariel_University,[ESS],2017-12-17 21:14:10,1,-65,32.10387256,35.20781899,673,4,WIFI
ec:8c:a2:08:7a:18,Ariel_University,[ESS],2017-12-17 21:14:10,1,-79,32.10387256,35.20781899,673,4,WIFI
ec:8c:a2:08:90:c8,Ariel_University,[ESS],2017-12-17 21:14:10,11,-84,32.10387256,35.20781899,673,4,WIFI
70:3a:cb:6a:8b:6e,Aeronet,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:10,6,-91,32.10387256,35.20781899,673,4,WIFI
ec:8c:a2:0a:08:b8,Ariel_University,[ESS],2017-12-17 21:14:10,6,-89,32.10387256,35.20781899,673,4,WIFI
a0:4f:d4:46:a9:e1,richman,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:12,1,-87,32.10376128,35.20781134,672,3,WIFI
ec:8c:a2:08:90:cc,Ariel_University,[ESS],2017-12-17 21:14:12,52,-88,32.10376128,35.20781134,672,3,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],2017-12-17 21:14:12,36,-88,32.10376128,35.20781134,672,3,WIFI
ec:8c:a2:26:ae:28,Ariel_University,[ESS],2017-12-17 21:14:12,11,-85,32.10376128,35.20781134,672,3,WIFI
ec:8c:a2:09:03:38,Ariel_University,[ESS],2017-12-17 21:14:12,11,-87,32.10376128,35.20781134,672,3,WIFI
ec:8c:a2:09:8c:3c,Ariel_University,[ESS],2017-12-17 21:14:12,36,-92,32.10376128,35.20781134,672,3,WIFI
ec:8c:a2:09:8c:38,Ariel_University,[ESS],2017-12-17 21:14:14,6,-78,32.10365333,35.20780613,673,3,WIFI
ec:8c:a2:08:90:cc,Ariel_University,[ESS],2017-12-17 21:14:14,52,-82,32.10365333,35.20780613,673,3,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],2017-12-17 21:14:14,36,-82,32.10365333,35.20780613,673,3,WIFI
ec:8c:a2:26:ae:28,Ariel_University,[ESS],2017-12-17 21:14:14,11,-75,32.10365333,35.20780613,673,3,WIFI
1c:b9:c4:16:f4:78,Ariel_University,[ESS],2017-12-17 21:14:14,1,-86,32.10365333,35.20780613,673,3,WIFI
ec:8c:a2:26:b0:58,Ariel_University,[ESS],2017-12-17 21:14:14,6,-87,32.10365333,35.20780613,673,3,WIFI
ec:8c:a2:08:a9:3c,Ariel_University,[ESS],2017-12-17 21:14:14,36,-95,32.10365333,35.20780613,673,3,WIFI
ec:8c:a2:08:7a:18,Ariel_University,[ESS],2017-12-17 21:14:16,1,-70,32.1035455,35.20779015,672,4,WIFI
ec:8c:a2:09:8c:38,Ariel_University,[ESS],2017-12-17 21:14:16,6,-73,32.1035455,35.20779015,672,4,WIFI
ec:8c:a2:08:90:c8,Ariel_University,[ESS],2017-12-17 21:14:16,11,-77,32.1035455,35.20779015,672,4,WIFI
70:3a:cb:6a:8b:6e,Aeronet,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:16,6,-85,32.1035455,35.20779015,672,4,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],2017-12-17 21:14:16,36,-75,32.1035455,35.20779015,672,4,WIFI
72:3a:cb:6a:8b:6c,rv220,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:16,6,-85,32.1035455,35.20779015,672,4,WIFI
50:c7:bf:57:03:5a,Onicom_53.4.55,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:14:16,1,-85,32.1035455,35.20779015,672,4,WIFI
70:3a:cb:6a:8a:66,Aeronet,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:16,1,-90,32.1035455,35.20779015,672,4,WIFI
14:ae:db:32:52:12,surikat,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:16,9,-92,32.1035455,35.20779015,672,4,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS],2017-12-17 21:14:16,6,-87,32.1035455,35.20779015,672,4,WIFI
ec:8c:a2:0a:11:88,Ariel_University,[ESS],2017-12-17 21:14:18,6,-86,32.10343809,35.20777827,673,3,WIFI
ec:8c:a2:09:0c:c8,Ariel_University,[ESS],2017-12-17 21:14:18,1,-76,32.10343809,35.20777827,673,3,WIFI
ec:8c:a2:08:78:38,Ariel_University,[ESS],2017-12-17 21:14:18,1,-78,32.10343809,35.20777827,673,3,WIFI
1c:b9:c4:16:d2:88,Ariel_University,[ESS],2017-12-17 21:14:18,11,-81,32.10343809,35.20777827,673,3,WIFI
1c:b9:c4:16:f4:7c,Ariel_University,[ESS],2017-12-17 21:14:18,36,-86,32.10343809,35.20777827,673,3,WIFI
ec:8c:a2:08:94:18,Ariel_University,[ESS],2017-12-17 21:14:18,1,-89,32.10343809,35.20777827,673,3,WIFI
ec:8c:a2:08:a9:28,Ariel_University,[ESS],2017-12-17 21:14:19,11,-87,32.10338274,35.20776733,673,3,WIFI
ec:8c:a2:09:03:38,Ariel_University,[ESS],2017-12-17 21:14:19,11,-74,32.10338274,35.20776733,673,3,WIFI
ec:8c:a2:08:a9:3c,Ariel_University,[ESS],2017-12-17 21:14:19,36,-82,32.10338274,35.20776733,673,3,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS],2017-12-17 21:14:19,6,-79,32.10338274,35.20776733,673,3,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-12-17 21:14:19,5,-90,32.10338274,35.20776733,673,3,WIFI
c4:12:f5:fc:74:52,Dira15,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:19,2,-87,32.10338274,35.20776733,673,3,WIFI
e8:94:f6:d5:98:86,TP-LINK_D59886,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:14:19,3,-90,32.10338274,35.20776733,673,3,WIFI
10:be:f5:35:aa:ea,Andrey,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:19,11,-91,32.10338274,35.20776733,673,3,WIFI
ec:8c:a2:09:03:3c,Ariel_University,[ESS],2017-12-17 21:14:19,44,-81,32.10338274,35.20776733,673,3,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS],2017-12-17 21:14:19,6,-85,32.10338274,35.20776733,673,3,WIFI
ec:8c:a2:08:a9:2c,Ariel_University,[ESS],2017-12-17 21:14:21,36,-89,32.10326448,35.20774326,672,3,WIFI
ec:8c:a2:08:78:38,Ariel_University,[ESS],2017-12-17 21:14:21,1,-73,32.10326448,35.20774326,672,3,WIFI
10:2a:b3:39:14:84,????,[ESS],2017-12-17 21:14:21,6,-85,32.10326448,35.20774326,672,3,WIFI
10:2a:b3:39:14:84,????,[ESS],2017-12-17 21:14:22,6,-80,32.10321192,35.20773063,672,3,WIFI
ec:8c:a2:09:0c:cc,Ariel_University,[ESS],2017-12-17 21:14:22,44,-92,32.10321192,35.20773063,672,3,WIFI
ec:8c:a2:08:78:3c,Ariel_University,[ESS],2017-12-17 21:14:22,40,-94,32.10321192,35.20773063,672,3,WIFI
f4:f2:6d:5e:9e:eb,bz43754768,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:14:24,9,-88,32.10309358,35.2077149,672,3,WIFI
d8:fe:e3:03:5a:31,Moria,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:24,11,-87,32.10309358,35.2077149,672,3,WIFI
a0:ab:1b:59:55:54,ear,[WPA2-PSK-TKIP][ESS],2017-12-17 21:14:24,2,-89,32.10309358,35.2077149,672,3,WIFI
ec:8c:a2:08:94:18,Ariel_University,[ESS],2017-12-17 21:14:27,1,-84,32.10291528,35.20765259,672,3,WIFI
00:12:2a:39:2c:3c,netbox-550b,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:14:27,1,-81,32.10291528,35.20765259,672,3,WIFI
30:e1:71:0d:e0:79,DIRECT-78-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:27,6,-87,32.10291528,35.20765259,672,3,WIFI
10:be:f5:3b:68:2c,Hagar,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:27,6,-89,32.10291528,35.20765259,672,3,WIFI
1c:b9:c4:14:33:c8,Ariel_University,[ESS],2017-12-17 21:14:27,11,-87,32.10291528,35.20765259,672,3,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS],2017-12-17 21:14:27,11,-87,32.10291528,35.20765259,672,3,WIFI
1c:b9:c4:16:d2:8c,Ariel_University,[ESS],2017-12-17 21:14:27,52,-93,32.10291528,35.20765259,672,3,WIFI
ec:8c:a2:08:99:68,Ariel_University,[ESS],2017-12-17 21:14:27,11,-91,32.10291528,35.20765259,672,3,WIFI
42502_22811_5359532,Cellcom,HSPA;il,2017-12-17 21:14:27,0,-57,32.10291528,35.20765259,672,3,GSM
a0:ab:1b:59:55:54,ear,[WPA2-PSK-TKIP][ESS],2017-12-17 21:14:29,2,-83,32.10279881,35.2075904,673,3,WIFI
72:3a:cb:6a:8a:64,rv220,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:29,1,-74,32.10279881,35.2075904,673,3,WIFI
70:3a:cb:6a:8a:66,Aeronet,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:29,1,-78,32.10279881,35.2075904,673,3,WIFI
a0:4f:d4:46:a9:e1,richman,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:29,1,-81,32.10279881,35.2075904,673,3,WIFI
a0:4f:d4:44:cb:d1,Omer123,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:29,1,-82,32.10279881,35.2075904,673,3,WIFI
10:be:f5:39:8f:f2,LARISA,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:29,7,-84,32.10279881,35.2075904,673,3,WIFI
90:8d:78:55:1d:16,norden,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:29,8,-90,32.10279881,35.2075904,673,3,WIFI
14:ae:db:4c:5e:3d,BEZEQINT-5E39,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:14:29,6,-91,32.10279881,35.2075904,673,3,WIFI
10:be:f5:a7:b4:f4,Home,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:29,7,-92,32.10279881,35.2075904,673,3,WIFI
ec:8c:a2:08:77:48,Ariel_University,[ESS],2017-12-17 21:14:29,1,-79,32.10279881,35.2075904,673,3,WIFI
ec:8c:a2:08:94:1c,Ariel_University,[ESS],2017-12-17 21:14:29,44,-90,32.10279881,35.2075904,673,3,WIFI
1c:b9:c4:16:f4:78,Ariel_University,[ESS],2017-12-17 21:14:31,1,-77,32.10267654,35.20751678,673,3,WIFI
72:3a:cb:6a:8b:6c,rv220,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:31,6,-80,32.10267654,35.20751678,673,3,WIFI
70:3a:cb:6a:8b:6e,Aeronet,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:31,6,-80,32.10267654,35.20751678,673,3,WIFI
00:21:04:4c:2a:a2,Yan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:14:31,6,-88,32.10267654,35.20751678,673,3,WIFI
d0:0f:6d:f1:35:2f,Sveta,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:31,4,-88,32.10267654,35.20751678,673,3,WIFI
00:0e:f4:c1:50:14,vladimir,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:31,11,-90,32.10267654,35.20751678,673,3,WIFI
1c:b9:c4:16:f1:98,Ariel_University,[ESS],2017-12-17 21:14:31,1,-82,32.10267654,35.20751678,673,3,WIFI
ec:8c:a2:08:a3:b8,Ariel_University,[ESS],2017-12-17 21:14:31,11,-90,32.10267654,35.20751678,673,3,WIFI
1c:b9:c4:14:33:cc,Ariel_University,[ESS],2017-12-17 21:14:31,48,-96,32.10267654,35.20751678,673,3,WIFI
a0:ab:1b:64:12:fa,omer,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:33,1,-81,32.1025899,35.20742508,673,3,WIFI
b0:48:7a:a1:80:8c,Knoch,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:14:33,4,-90,32.1025899,35.20742508,673,3,WIFI
d0:0f:6d:c0:fe:7f,natali,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:33,11,-90,32.1025899,35.20742508,673,3,WIFI
1c:b9:c4:16:28:f8,Ariel_University,[ESS],2017-12-17 21:14:33,6,-89,32.1025899,35.20742508,673,3,WIFI
10:be:f5:a7:b4:f4,Home,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:35,7,-87,32.10256223,35.2072826,673,3,WIFI
a0:4f:d4:3b:e9:01,Lidor a,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:35,6,-84,32.10256223,35.2072826,673,3,WIFI
e8:d1:1b:73:4f:33,Hot pot12,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:14:35,1,-87,32.10256223,35.2072826,673,3,WIFI
3c:52:82:ef:d4:8c,DIRECT-8B-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:35,6,-88,32.10256223,35.2072826,673,3,WIFI
1c:b9:c4:15:43:e8,Ariel_University,[ESS],2017-12-17 21:14:35,6,-88,32.10256223,35.2072826,673,3,WIFI
1c:b9:c4:16:28:fc,Ariel_University,[ESS],2017-12-17 21:14:35,44,-96,32.10256223,35.2072826,673,3,WIFI
a0:4f:d4:3a:a0:e1,Cellcom-WiFi_0123,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:37,1,-90,32.10258886,35.20709306,672,3,WIFI
00:27:19:e3:2d:fe,AUC_51_3,[ESS],2017-12-17 21:14:37,1,-87,32.10258886,35.20709306,672,3,WIFI
24:c9:a1:36:52:f8,Ariel_University,[ESS],2017-12-17 21:14:37,1,-87,32.10258886,35.20709306,672,3,WIFI
ec:8c:a2:08:99:68,Ariel_University,[ESS],2017-12-17 21:14:39,11,-84,32.10262968,35.20688742,671,3,WIFI
b0:48:7a:a1:80:8c,Knoch,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:14:39,4,-82,32.10262968,35.20688742,671,3,WIFI
1c:b9:c4:14:2b:18,Ariel_University,[ESS],2017-12-17 21:14:39,11,-88,32.10262968,35.20688742,671,3,WIFI
1c:b9:c4:16:06:38,Ariel_University,[ESS],2017-12-17 21:14:39,6,-91,32.10262968,35.20688742,671,3,WIFI
1c:b9:c4:16:f4:7c,Ariel_University,[ESS],2017-12-17 21:14:40,36,-92,32.1026571,35.20677506,671,3,WIFI
1c:b9:c4:15:36:88,Ariel_University,[ESS],2017-12-17 21:14:40,1,-81,32.1026571,35.20677506,671,3,WIFI
00:25:86:cc:07:b2,KCG_54,[ESS],2017-12-17 21:14:40,2,-81,32.1026571,35.20677506,671,3,WIFI
ec:8c:a2:09:03:38,Ariel_University,[ESS],2017-12-17 21:14:42,11,-84,32.10271299,35.20652586,670,3,WIFI
ec:8c:a2:08:94:18,Ariel_University,[ESS],2017-12-17 21:14:42,1,-82,32.10271299,35.20652586,670,3,WIFI
ec:8c:a2:09:03:3c,Ariel_University,[ESS],2017-12-17 21:14:42,44,-92,32.10271299,35.20652586,670,3,WIFI
10:2a:b3:39:14:84,????,[ESS],2017-12-17 21:14:42,6,-87,32.10271299,35.20652586,670,3,WIFI
d8:fe:e3:03:5a:31,Moria,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:42,11,-85,32.10271299,35.20652586,670,3,WIFI
a0:ab:1b:59:55:54,ear,[WPA2-PSK-TKIP][ESS],2017-12-17 21:14:42,2,-79,32.10271299,35.20652586,670,3,WIFI
00:12:2a:39:2c:3c,netbox-550b,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:14:42,1,-81,32.10271299,35.20652586,670,3,WIFI
1c:b9:c4:14:33:c8,Ariel_University,[ESS],2017-12-17 21:14:42,11,-90,32.10271299,35.20652586,670,3,WIFI
10:be:f5:39:8f:f2,LARISA,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:42,7,-87,32.10271299,35.20652586,670,3,WIFI
90:8d:78:55:1d:16,norden,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:42,8,-88,32.10271299,35.20652586,670,3,WIFI
ec:8c:a2:08:77:48,Ariel_University,[ESS],2017-12-17 21:14:42,1,-86,32.10271299,35.20652586,670,3,WIFI
1c:b9:c4:16:f1:98,Ariel_University,[ESS],2017-12-17 21:14:42,1,-76,32.10271299,35.20652586,670,3,WIFI
00:27:19:e3:2d:fe,AUC_51_3,[ESS],2017-12-17 21:14:42,1,-82,32.10271299,35.20652586,670,3,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-12-17 21:14:42,5,-88,32.10271299,35.20652586,670,3,WIFI
10:be:f5:3b:68:2c,Hagar,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:42,6,-86,32.10271299,35.20652586,670,3,WIFI
